iter	RMSE
4305	0.7186321643
4306	0.7186321643
4307	0.7186321643
4308	0.7186321643
4309	0.7186321643
4310	0.7186321643
4311	0.7186321643
4312	0.7186321643
4313	0.7186321643
4314	0.7186321643
4315	0.7186321643
4316	0.7186321643
4317	0.7186321643
4318	0.7186321643
4319	0.7186321643
4320	0.7186321643
4321	0.7186321643
4322	0.7186321643
4323	0.7186321643
4324	0.7186321643
4325	0.7186321643
4326	0.7186321643
4327	0.7186321643
4328	0.7186321643
4329	0.7186321643
4330	0.7186321643
4331	0.7186321643
4332	0.7186321643
4333	0.7186321643
4334	0.7186321643
4335	0.7186321643
4336	0.7186321643
4337	0.7186321643
4338	0.7186321643
4339	0.7186321643
4340	0.7186321643
4341	0.7186321643
4342	0.7186321643
4343	0.7186321643
4344	0.7186321643
4345	0.7186321643
4346	0.7186321643
4347	0.7186321643
4348	0.7186321643
4349	0.7186321643
4350	0.7186321643
4351	0.7186321643
4352	0.7186321643
4353	0.7186321643
4354	0.7186321643
4355	0.7186321643
4356	0.7186321643
4357	0.7186321643
4358	0.7186321643
4359	0.7186321643
4360	0.7186321643
4361	0.7186321643
4362	0.7186321643
4363	0.7186321643
4364	0.7186321643
4365	0.7186321643
4366	0.7186321643
4367	0.7186321643
4368	0.7186321643
4369	0.7186321643
4370	0.7186321643
4371	0.7186321643
4372	0.7186321643
4373	0.7186321643
4374	0.7186321643
4375	0.7186321643
4376	0.7186321643
4377	0.7186321643
4378	0.7186321643
4379	0.7186321643
4380	0.7186321643
4381	0.7186321643
4382	0.7186321643
4383	0.7186321643
4384	0.7186321643
4385	0.7186321643
4386	0.7186321643
4387	0.7186321643
4388	0.7186321643
4389	0.7186321643
4390	0.7186321643
4391	0.7186321643
4392	0.7186321643
4393	0.7186321643
4394	0.7186321643
4395	0.7186321643
4396	0.7186321643
4397	0.7186321643
4398	0.7186321643
4399	0.7186321643
4400	0.7186321643
4401	0.7186321643
4402	0.7186321643
4403	0.7186321643
4404	0.7186321643
4405	0.7186321643
4406	0.7186321643
4407	0.7186321643
4408	0.7186321643
4409	0.7186321643
4410	0.7186321643
4411	0.7186321643
4412	0.7186321643
4413	0.7186321643
4414	0.7186321643
4415	0.7186321643
4416	0.7186321643
4417	0.7186321643
4418	0.7186321643
4419	0.7186321643
4420	0.7186321643
4421	0.7186321643
4422	0.7186321643
4423	0.7186321643
4424	0.7186321643
4425	0.7186321643
4426	0.7186321643
4427	0.7186321643
4428	0.7186321643
4429	0.7186321643
4430	0.7186321643
4431	0.7186321643
4432	0.7186321643
4433	0.7186321643
4434	0.7186321643
4435	0.7186321643
4436	0.7186321643
4437	0.7186321643
4438	0.7186321643
4439	0.7186321643
4440	0.7186321643
4441	0.7186321643
4442	0.7186321643
4443	0.7186321643
4444	0.7186321643
4445	0.7186321643
4446	0.7186321643
4447	0.7186321643
4448	0.7186321643
4449	0.7186321643
4450	0.7186321643
4451	0.7186321643
4452	0.7186321643
4453	0.7186321643
4454	0.7186321643
4455	0.7186321643
4456	0.7186321643
4457	0.7186321643
4458	0.7186321643
4459	0.7186321643
4460	0.7186321643
4461	0.7186321643
4462	0.7186321643
4463	0.7186321643
4464	0.7186321643
4465	0.7186321643
4466	0.7186321643
4467	0.7186321643
4468	0.7186321643
4469	0.7186321643
4470	0.7186321643
4471	0.7186321643
4472	0.7186321643
4473	0.7186321643
4474	0.7186321643
4475	0.7186321643
4476	0.7186321643
4477	0.7186321643
4478	0.7186321643
4479	0.7186321643
4480	0.7186321643
4481	0.7186321643
4482	0.7186321643
4483	0.7186321643
4484	0.7186321643
4485	0.7186321643
4486	0.7186321643
4487	0.7186321643
4488	0.7186321643
4489	0.7186321643
4490	0.7186321643
4491	0.7186321643
4492	0.7186321643
4493	0.7186321643
4494	0.7186321643
4495	0.7186321643
4496	0.7186321643
4497	0.7186321643
4498	0.7186321643
4499	0.7186321643
4500	0.7186321643
4501	0.7186321643
4502	0.7186321643
4503	0.7186321643
4504	0.7186321643
4505	0.7186321643
4506	0.7186321643
4507	0.7186321643
4508	0.7186321643
4509	0.7186321643
4510	0.7186321643
4511	0.7186321643
4512	0.7186321643
4513	0.7186321643
4514	0.7186321643
4515	0.7186321643
4516	0.7186321643
4517	0.7186321643
4518	0.7186321643
4519	0.7186321643
4520	0.7186321643
4521	0.7186321643
4522	0.7186321643
4523	0.7186321643
4524	0.7186321643
4525	0.7186321643
4526	0.7186321643
4527	0.7186321643
4528	0.7186321643
4529	0.7186321643
4530	0.7186321643
4531	0.7186321643
4532	0.7186321643
4533	0.7186321643
4534	0.7186321643
4535	0.7186321643
4536	0.7186321643
4537	0.7186321643
4538	0.7186321643
4539	0.7186321643
4540	0.7186321643
4541	0.7186321643
4542	0.7186321643
4543	0.7186321643
4544	0.7186321643
4545	0.7186321643
4546	0.7186321643
4547	0.7186321643
4548	0.7186321643
4549	0.7186321643
4550	0.7186321643
4551	0.7186321643
4552	0.7186321643
4553	0.7186321643
4554	0.7186321643
4555	0.7186321643
4556	0.7186321643
4557	0.7186321643
4558	0.7186321643
4559	0.7186321643
4560	0.7186321643
4561	0.7186321643
4562	0.7186321643
4563	0.7186321643
4564	0.7186321643
4565	0.7186321643
4566	0.7186321643
4567	0.7186321643
4568	0.7186321643
4569	0.7186321643
4570	0.7186321643
4571	0.7186321643
4572	0.7186321643
4573	0.7186321643
4574	0.7186321643
4575	0.7186321643
4576	0.7186321643
4577	0.7186321643
4578	0.7186321643
4579	0.7186321643
4580	0.7186321643
4581	0.7186321643
4582	0.7186321643
4583	0.7186321643
4584	0.7186321643
4585	0.7186321643
4586	0.7186321643
4587	0.7186321643
4588	0.7186321643
4589	0.7186321643
4590	0.7186321643
4591	0.7186321643
4592	0.7186321643
4593	0.7186321643
4594	0.7186321643
4595	0.7186321643
4596	0.7186321643
4597	0.7186321643
4598	0.7186321643
4599	0.7186321643
4600	0.7186321643
4601	0.7186321643
4602	0.7186321643
4603	0.7186321643
4604	0.7186321643
4605	0.7186321643
4606	0.7186321643
4607	0.7186321643
4608	0.7186321643
4609	0.7186321643
4610	0.7186321643
4611	0.7186321643
4612	0.7186321643
4613	0.7186321643
4614	0.7186321643
4615	0.7186321643
4616	0.7186321643
4617	0.7186321643
4618	0.7186321643
4619	0.7186321643
4620	0.7186321643
4621	0.7186321643
4622	0.7186321643
4623	0.7186321643
4624	0.7186321643
4625	0.7186321643
4626	0.7186321643
4627	0.7186321643
4628	0.7186321643
4629	0.7186321643
4630	0.7186321643
4631	0.7186321643
4632	0.7186321643
4633	0.7186321643
4634	0.7186321643
4635	0.7186321643
4636	0.7186321643
4637	0.7186321643
4638	0.7186321643
4639	0.7186321643
4640	0.7186321643
4641	0.7186321643
4642	0.7186321643
4643	0.7186321643
4644	0.7186321643
4645	0.7186321643
4646	0.7186321643
4647	0.7186321643
4648	0.7186321643
4649	0.7186321643
4650	0.7186321643
4651	0.7186321643
4652	0.7186321643
4653	0.7186321643
4654	0.7186321643
4655	0.7186321643
4656	0.7186321643
4657	0.7186321643
4658	0.7186321643
4659	0.7186321643
4660	0.7186321643
4661	0.7186321643
4662	0.7186321643
4663	0.7186321643
4664	0.7186321643
4665	0.7186321643
4666	0.7186321643
4667	0.7186321643
4668	0.7186321643
4669	0.7186321643
4670	0.7186321643
4671	0.7186321643
4672	0.7186321643
4673	0.7186321643
4674	0.7186321643
4675	0.7186321643
4676	0.7186321643
4677	0.7186321643
4678	0.7186321643
4679	0.7186321643
4680	0.7186321643
4681	0.7186321643
4682	0.7186321643
4683	0.7186321643
4684	0.7186321643
4685	0.7186321643
4686	0.7186321643
4687	0.7186321643
4688	0.7186321643
4689	0.7186321643
4690	0.7186321643
4691	0.7186321643
4692	0.7186321643
4693	0.7186321643
4694	0.7186321643
4695	0.7186321643
4696	0.7186321643
4697	0.7186321643
4698	0.7186321643
4699	0.7186321643
4700	0.7186321643
4701	0.7186321643
4702	0.7186321643
4703	0.7186321643
4704	0.7186321643
4705	0.7186321643
4706	0.7186321643
4707	0.7186321643
4708	0.7186321643
4709	0.7186321643
4710	0.7186321643
4711	0.7186321643
4712	0.7186321643
4713	0.7186321643
4714	0.7186321643
4715	0.7186321643
4716	0.7186321643
4717	0.7186321643
4718	0.7186321643
4719	0.7186321643
4720	0.7186321643
4721	0.7186321643
4722	0.7186321643
4723	0.7186321643
4724	0.7186321643
4725	0.7186321643
4726	0.7186321643
4727	0.7186321643
4728	0.7186321643
4729	0.7186321643
4730	0.7186321643
4731	0.7186321643
4732	0.7186321643
4733	0.7186321643
4734	0.7186321643
4735	0.7186321643
4736	0.7186321643
4737	0.7186321643
4738	0.7186321643
4739	0.7186321643
4740	0.7186321643
4741	0.7186321643
4742	0.7186321643
4743	0.7186321643
4744	0.7186321643
4745	0.7186321643
4746	0.7186321643
4747	0.7186321643
4748	0.7186321643
4749	0.7186321643
4750	0.7186321643
4751	0.7186321643
4752	0.7186321643
4753	0.7186321643
4754	0.7186321643
4755	0.7186321643
4756	0.7186321643
4757	0.7186321643
4758	0.7186321643
4759	0.7186321643
4760	0.7186321643
4761	0.7186321643
4762	0.7186321643
4763	0.7186321643
4764	0.7186321643
4765	0.7186321643
4766	0.7186321643
4767	0.7186321643
4768	0.7186321643
4769	0.7186321643
4770	0.7186321643
4771	0.7186321643
4772	0.7186321643
4773	0.7186321643
4774	0.7186321643
4775	0.7186321643
4776	0.7186321643
4777	0.7186321643
4778	0.7186321643
4779	0.7186321643
4780	0.7186321643
4781	0.7186321643
4782	0.7186321643
4783	0.7186321643
4784	0.7186321643
4785	0.7186321643
4786	0.7186321643
4787	0.7186321643
4788	0.7186321643
4789	0.7186321643
4790	0.7186321643
4791	0.7186321643
4792	0.7186321643
4793	0.7186321643
4794	0.7186321643
4795	0.7186321643
4796	0.7186321643
4797	0.7186321643
4798	0.7186321643
4799	0.7186321643
4800	0.7186321643
4801	0.7186321643
4802	0.7186321643
4803	0.7186321643
4804	0.7186321643
4805	0.7186321643
4806	0.7186321643
4807	0.7186321643
4808	0.7186321643
4809	0.7186321643
4810	0.7186321643
4811	0.7186321643
4812	0.7186321643
4813	0.7186321643
4814	0.7186321643
4815	0.7186321643
4816	0.7186321643
4817	0.7186321643
4818	0.7186321643
4819	0.7186321643
4820	0.7186321643
4821	0.7186321643
4822	0.7186321643
4823	0.7186321643
4824	0.7186321643
4825	0.7186321643
4826	0.7186321643
4827	0.7186321643
4828	0.7186321643
4829	0.7186321643
4830	0.7186321643
4831	0.7186321643
4832	0.7186321643
4833	0.7186321643
4834	0.7186321643
4835	0.7186321643
4836	0.7186321643
4837	0.7186321643
4838	0.7186321643
4839	0.7186321643
4840	0.7186321643
4841	0.7186321643
4842	0.7186321643
4843	0.7186321643
4844	0.7186321643
4845	0.7186321643
4846	0.7186321643
4847	0.7186321643
4848	0.7186321643
4849	0.7186321643
4850	0.7186321643
4851	0.7186321643
4852	0.7186321643
4853	0.7186321643
4854	0.7186321643
4855	0.7186321643
4856	0.7186321643
4857	0.7186321643
4858	0.7186321643
4859	0.7186321643
4860	0.7186321643
4861	0.7186321643
4862	0.7186321643
4863	0.7186321643
4864	0.7186321643
4865	0.7186321643
4866	0.7186321643
4867	0.7186321643
4868	0.7186321643
4869	0.7186321643
4870	0.7186321643
4871	0.7186321643
4872	0.7186321643
4873	0.7186321643
4874	0.7186321643
4875	0.7186321643
4876	0.7186321643
4877	0.7186321643
4878	0.7186321643
4879	0.7186321643
4880	0.7186321643
4881	0.7186321643
4882	0.7186321643
4883	0.7186321643
4884	0.7186321643
4885	0.7186321643
4886	0.7186321643
4887	0.7186321643
4888	0.7186321643
4889	0.7186321643
4890	0.7186321643
4891	0.7186321643
4892	0.7186321643
4893	0.7186321643
4894	0.7186321643
4895	0.7186321643
4896	0.7186321643
4897	0.7186321643
4898	0.7186321643
4899	0.7186321643
4900	0.7186321643
4901	0.7186321643
4902	0.7186321643
4903	0.7186321643
4904	0.7186321643
4905	0.7186321643
4906	0.7186321643
4907	0.7186321643
4908	0.7186321643
4909	0.7186321643
4910	0.7186321643
4911	0.7186321643
4912	0.7186321643
4913	0.7186321643
4914	0.7186321643
4915	0.7186321643
4916	0.7186321643
4917	0.7186321643
4918	0.7186321643
4919	0.7186321643
4920	0.7186321643
4921	0.7186321643
4922	0.7186321643
4923	0.7186321643
4924	0.7186321643
4925	0.7186321643
4926	0.7186321643
4927	0.7186321643
4928	0.7186321643
4929	0.7186321643
4930	0.7186321643
4931	0.7186321643
4932	0.7186321643
4933	0.7186321643
4934	0.7186321643
4935	0.7186321643
4936	0.7186321643
4937	0.7186321643
4938	0.7186321643
4939	0.7186321643
4940	0.7186321643
4941	0.7186321643
4942	0.7186321643
4943	0.7186321643
4944	0.7186321643
4945	0.7186321643
4946	0.7186321643
4947	0.7186321643
4948	0.7186321643
4949	0.7186321643
4950	0.7186321643
4951	0.7186321643
4952	0.7186321643
4953	0.7186321643
4954	0.7186321643
4955	0.7186321643
4956	0.7186321643
4957	0.7186321643
4958	0.7186321643
4959	0.7186321643
4960	0.7186321643
4961	0.7186321643
4962	0.7186321643
4963	0.7186321643
4964	0.7186321643
4965	0.7186321643
4966	0.7186321643
4967	0.7186321643
4968	0.7186321643
4969	0.7186321643
4970	0.7186321643
4971	0.7186321643
4972	0.7186321643
4973	0.7186321643
4974	0.7186321643
4975	0.7186321643
4976	0.7186321643
4977	0.7186321643
4978	0.7186321643
4979	0.7186321643
4980	0.7186321643
4981	0.7186321643
4982	0.7186321643
4983	0.7186321643
4984	0.7186321643
4985	0.7186321643
4986	0.7186321643
4987	0.7186321643
4988	0.7186321643
4989	0.7186321643
4990	0.7186321643
4991	0.7186321643
4992	0.7186321643
4993	0.7186321643
4994	0.7186321643
4995	0.7186321643
4996	0.7186321643
4997	0.7186321643
4998	0.7186321643
4999	0.7186321643
5000	0.7186321643
5001	0.7186321643
5002	0.7186321643
5003	0.7186321643
5004	0.7186321643
5005	0.7186321643
5006	0.7186321643
5007	0.7186321643
5008	0.7186321643
5009	0.7186321643
5010	0.7186321643
5011	0.7186321643
5012	0.7186321643
5013	0.7186321643
5014	0.7186321643
5015	0.7186321643
5016	0.7186321643
5017	0.7186321643
5018	0.7186321643
5019	0.7186321643
5020	0.7186321643
5021	0.7186321643
5022	0.7186321643
5023	0.7186321643
5024	0.7186321643
5025	0.7186321643
5026	0.7186321643
5027	0.7186321643
5028	0.7186321643
5029	0.7186321643
5030	0.7186321643
5031	0.7186321643
5032	0.7186321643
5033	0.7186321643
5034	0.7186321643
5035	0.7186321643
5036	0.7186321643
5037	0.7186321643
5038	0.7186321643
5039	0.7186321643
5040	0.7186321643
5041	0.7186321643
5042	0.7186321643
5043	0.7186321643
5044	0.7186321643
5045	0.7186321643
5046	0.7186321643
5047	0.7186321643
5048	0.7186321643
5049	0.7186321643
5050	0.7186321643
5051	0.7186321643
5052	0.7186321643
5053	0.7186321643
5054	0.7186321643
5055	0.7186321643
5056	0.7186321643
5057	0.7186321643
5058	0.7186321643
5059	0.7186321643
5060	0.7186321643
5061	0.7186321643
5062	0.7186321643
5063	0.7186321643
5064	0.7186321643
5065	0.7186321643
5066	0.7186321643
5067	0.7186321643
5068	0.7186321643
5069	0.7186321643
5070	0.7186321643
5071	0.7186321643
5072	0.7186321643
5073	0.7186321643
5074	0.7186321643
5075	0.7186321643
5076	0.7186321643
5077	0.7186321643
5078	0.7186321643
5079	0.7186321643
5080	0.7186321643
5081	0.7186321643
5082	0.7186321643
5083	0.7186321643
5084	0.7186321643
5085	0.7186321643
5086	0.7186321643
5087	0.7186321643
5088	0.7186321643
5089	0.7186321643
5090	0.7186321643
5091	0.7186321643
5092	0.7186321643
5093	0.7186321643
5094	0.7186321643
5095	0.7186321643
5096	0.7186321643
5097	0.7186321643
5098	0.7186321643
5099	0.7186321643
5100	0.7186321643
5101	0.7186321643
5102	0.7186321643
5103	0.7186321643
5104	0.7186321643
5105	0.7186321643
5106	0.7186321643
5107	0.7186321643
5108	0.7186321643
5109	0.7186321643
5110	0.7186321643
5111	0.7186321643
5112	0.7186321643
5113	0.7186321643
5114	0.7186321643
5115	0.7186321643
5116	0.7186321643
5117	0.7186321643
5118	0.7186321643
5119	0.7186321643
5120	0.7186321643
5121	0.7186321643
5122	0.7186321643
5123	0.7186321643
5124	0.7186321643
5125	0.7186321643
5126	0.7186321643
5127	0.7186321643
5128	0.7186321643
5129	0.7186321643
5130	0.7186321643
5131	0.7186321643
5132	0.7186321643
5133	0.7186321643
5134	0.7186321643
5135	0.7186321643
5136	0.7186321643
5137	0.7186321643
5138	0.7186321643
5139	0.7186321643
5140	0.7186321643
5141	0.7186321643
5142	0.7186321643
5143	0.7186321643
5144	0.7186321643
5145	0.7186321643
5146	0.7186321643
5147	0.7186321643
5148	0.7186321643
5149	0.7186321643
5150	0.7186321643
5151	0.7186321643
5152	0.7186321643
5153	0.7186321643
5154	0.7186321643
5155	0.7186321643
5156	0.7186321643
5157	0.7186321643
5158	0.7186321643
5159	0.7186321643
5160	0.7186321643
5161	0.7186321643
5162	0.7186321643
5163	0.7186321643
5164	0.7186321643
5165	0.7186321643
5166	0.7186321643
5167	0.7186321643
5168	0.7186321643
5169	0.7186321643
5170	0.7186321643
5171	0.7186321643
5172	0.7186321643
5173	0.7186321643
5174	0.7186321643
5175	0.7186321643
5176	0.7186321643
5177	0.7186321643
5178	0.7186321643
5179	0.7186321643
5180	0.7186321643
5181	0.7186321643
5182	0.7186321643
5183	0.7186321643
5184	0.7186321643
5185	0.7186321643
5186	0.7186321643
5187	0.7186321643
5188	0.7186321643
5189	0.7186321643
5190	0.7186321643
5191	0.7186321643
5192	0.7186321643
5193	0.7186321643
5194	0.7186321643
5195	0.7186321643
5196	0.7186321643
5197	0.7186321643
5198	0.7186321643
5199	0.7186321643
5200	0.7186321643
5201	0.7186321643
5202	0.7186321643
5203	0.7186321643
5204	0.7186321643
5205	0.7186321643
5206	0.7186321643
5207	0.7186321643
5208	0.7186321643
5209	0.7186321643
5210	0.7186321643
5211	0.7186321643
5212	0.7186321643
5213	0.7186321643
5214	0.7186321643
5215	0.7186321643
5216	0.7186321643
5217	0.7186321643
5218	0.7186321643
5219	0.7186321643
5220	0.7186321643
5221	0.7186321643
5222	0.7186321643
5223	0.7186321643
5224	0.7186321643
5225	0.7186321643
5226	0.7186321643
5227	0.7186321643
5228	0.7186321643
5229	0.7186321643
5230	0.7186321643
5231	0.7186321643
5232	0.7186321643
5233	0.7186321643
5234	0.7186321643
5235	0.7186321643
5236	0.7186321643
5237	0.7186321643
5238	0.7186321643
5239	0.7186321643
5240	0.7186321643
5241	0.7186321643
5242	0.7186321643
5243	0.7186321643
5244	0.7186321643
5245	0.7186321643
5246	0.7186321643
5247	0.7186321643
5248	0.7186321643
5249	0.7186321643
5250	0.7186321643
5251	0.7186321643
5252	0.7186321643
5253	0.7186321643
5254	0.7186321643
5255	0.7186321643
5256	0.7186321643
5257	0.7186321643
5258	0.7186321643
5259	0.7186321643
5260	0.7186321643
5261	0.7186321643
5262	0.7186321643
5263	0.7186321643
5264	0.7186321643
5265	0.7186321643
5266	0.7186321643
5267	0.7186321643
5268	0.7186321643
5269	0.7186321643
5270	0.7186321643
5271	0.7186321643
5272	0.7186321643
5273	0.7186321643
5274	0.7186321643
5275	0.7186321643
5276	0.7186321643
5277	0.7186321643
5278	0.7186321643
5279	0.7186321643
5280	0.7186321643
5281	0.7186321643
5282	0.7186321643
5283	0.7186321643
5284	0.7186321643
5285	0.7186321643
5286	0.7186321643
5287	0.7186321643
5288	0.7186321643
5289	0.7186321643
5290	0.7186321643
5291	0.7186321643
5292	0.7186321643
5293	0.7186321643
5294	0.7186321643
5295	0.7186321643
5296	0.7186321643
5297	0.7186321643
5298	0.7186321643
5299	0.7186321643
5300	0.7186321643
5301	0.7186321643
5302	0.7186321643
5303	0.7186321643
5304	0.7186321643
5305	0.7186321643
5306	0.7186321643
5307	0.7186321643
5308	0.7186321643
5309	0.7186321643
5310	0.7186321643
5311	0.7186321643
5312	0.7186321643
5313	0.7186321643
5314	0.7186321643
5315	0.7186321643
5316	0.7186321643
5317	0.7186321643
5318	0.7186321643
5319	0.7186321643
5320	0.7186321643
5321	0.7186321643
5322	0.7186321643
5323	0.7186321643
5324	0.7186321643
5325	0.7186321643
5326	0.7186321643
5327	0.7186321643
5328	0.7186321643
5329	0.7186321643
5330	0.7186321643
5331	0.7186321643
5332	0.7186321643
5333	0.7186321643
5334	0.7186321643
5335	0.7186321643
5336	0.7186321643
5337	0.7186321643
5338	0.7186321643
5339	0.7186321643
5340	0.7186321643
5341	0.7186321643
5342	0.7186321643
5343	0.7186321643
5344	0.7186321643
5345	0.7186321643
5346	0.7186321643
5347	0.7186321643
5348	0.7186321643
5349	0.7186321643
5350	0.7186321643
5351	0.7186321643
5352	0.7186321643
5353	0.7186321643
5354	0.7186321643
5355	0.7186321643
5356	0.7186321643
5357	0.7186321643
5358	0.7186321643
5359	0.7186321643
5360	0.7186321643
5361	0.7186321643
5362	0.7186321643
5363	0.7186321643
5364	0.7186321643
5365	0.7186321643
5366	0.7186321643
5367	0.7186321643
5368	0.7186321643
5369	0.7186321643
5370	0.7186321643
5371	0.7186321643
5372	0.7186321643
5373	0.7186321643
5374	0.7186321643
5375	0.7186321643
5376	0.7186321643
5377	0.7186321643
5378	0.7186321643
5379	0.7186321643
5380	0.7186321643
5381	0.7186321643
5382	0.7186321643
5383	0.7186321643
5384	0.7186321643
5385	0.7186321643
5386	0.7186321643
5387	0.7186321643
5388	0.7186321643
5389	0.7186321643
5390	0.7186321643
5391	0.7186321643
5392	0.7186321643
5393	0.7186321643
5394	0.7186321643
5395	0.7186321643
5396	0.7186321643
5397	0.7186321643
5398	0.7186321643
5399	0.7186321643
5400	0.7186321643
5401	0.7186321643
5402	0.7186321643
5403	0.7186321643
5404	0.7186321643
5405	0.7186321643
5406	0.7186321643
5407	0.7186321643
5408	0.7186321643
5409	0.7186321643
5410	0.7186321643
5411	0.7186321643
5412	0.7186321643
5413	0.7186321643
5414	0.7186321643
5415	0.7186321643
5416	0.7186321643
5417	0.7186321643
5418	0.7186321643
5419	0.7186321643
5420	0.7186321643
5421	0.7186321643
5422	0.7186321643
5423	0.7186321643
5424	0.7186321643
5425	0.7186321643
5426	0.7186321643
5427	0.7186321643
5428	0.7186321643
5429	0.7186321643
5430	0.7186321643
5431	0.7186321643
5432	0.7186321643
5433	0.7186321643
5434	0.7186321643
5435	0.7186321643
5436	0.7186321643
5437	0.7186321643
5438	0.7186321643
5439	0.7186321643
5440	0.7186321643
5441	0.7186321643
5442	0.7186321643
5443	0.7186321643
5444	0.7186321643
5445	0.7186321643
5446	0.7186321643
5447	0.7186321643
5448	0.7186321643
5449	0.7186321643
5450	0.7186321643
5451	0.7186321643
5452	0.7186321643
5453	0.7186321643
5454	0.7186321643
5455	0.7186321643
5456	0.7186321643
5457	0.7186321643
5458	0.7186321643
5459	0.7186321643
5460	0.7186321643
5461	0.7186321643
5462	0.7186321643
5463	0.7186321643
5464	0.7186321643
5465	0.7186321643
5466	0.7186321643
5467	0.7186321643
5468	0.7186321643
5469	0.7186321643
5470	0.7186321643
5471	0.7186321643
5472	0.7186321643
5473	0.7186321643
5474	0.7186321643
5475	0.7186321643
5476	0.7186321643
5477	0.7186321643
5478	0.7186321643
5479	0.7186321643
5480	0.7186321643
5481	0.7186321643
5482	0.7186321643
5483	0.7186321643
5484	0.7186321643
5485	0.7186321643
5486	0.7186321643
5487	0.7186321643
5488	0.7186321643
5489	0.7186321643
5490	0.7186321643
5491	0.7186321643
5492	0.7186321643
5493	0.7186321643
5494	0.7186321643
5495	0.7186321643
5496	0.7186321643
5497	0.7186321643
5498	0.7186321643
5499	0.7186321643
5500	0.7186321643
5501	0.7186321643
5502	0.7186321643
5503	0.7186321643
5504	0.7186321643
5505	0.7186321643
5506	0.7186321643
5507	0.7186321643
5508	0.7186321643
5509	0.7186321643
5510	0.7186321643
5511	0.7186321643
5512	0.7186321643
5513	0.7186321643
5514	0.7186321643
5515	0.7186321643
5516	0.7186321643
5517	0.7186321643
5518	0.7186321643
5519	0.7186321643
5520	0.7186321643
5521	0.7186321643
5522	0.7186321643
5523	0.7186321643
5524	0.7186321643
5525	0.7186321643
5526	0.7186321643
5527	0.7186321643
5528	0.7186321643
5529	0.7186321643
5530	0.7186321643
5531	0.7186321643
5532	0.7186321643
5533	0.7186321643
5534	0.7186321643
5535	0.7186321643
5536	0.7186321643
5537	0.7186321643
5538	0.7186321643
5539	0.7186321643
5540	0.7186321643
5541	0.7186321643
5542	0.7186321643
5543	0.7186321643
5544	0.7186321643
5545	0.7186321643
5546	0.7186321643
5547	0.7186321643
5548	0.7186321643
5549	0.7186321643
5550	0.7186321643
5551	0.7186321643
5552	0.7186321643
5553	0.7186321643
5554	0.7186321643
5555	0.7186321643
5556	0.7186321643
5557	0.7186321643
5558	0.7186321643
5559	0.7186321643
5560	0.7186321643
5561	0.7186321643
5562	0.7186321643
5563	0.7186321643
5564	0.7186321643
5565	0.7186321643
5566	0.7186321643
5567	0.7186321643
5568	0.7186321643
5569	0.7186321643
5570	0.7186321643
5571	0.7186321643
5572	0.7186321643
5573	0.7186321643
5574	0.7186321643
5575	0.7186321643
5576	0.7186321643
5577	0.7186321643
5578	0.7186321643
5579	0.7186321643
5580	0.7186321643
5581	0.7186321643
5582	0.7186321643
5583	0.7186321643
5584	0.7186321643
5585	0.7186321643
5586	0.7186321643
5587	0.7186321643
5588	0.7186321643
5589	0.7186321643
5590	0.7186321643
5591	0.7186321643
5592	0.7186321643
5593	0.7186321643
5594	0.7186321643
5595	0.7186321643
5596	0.7186321643
5597	0.7186321643
5598	0.7186321643
5599	0.7186321643
5600	0.7186321643
5601	0.7186321643
5602	0.7186321643
5603	0.7186321643
5604	0.7186321643
5605	0.7186321643
5606	0.7186321643
5607	0.7186321643
5608	0.7186321643
5609	0.7186321643
5610	0.7186321643
5611	0.7186321643
5612	0.7186321643
5613	0.7186321643
5614	0.7186321643
5615	0.7186321643
5616	0.7186321643
5617	0.7186321643
5618	0.7186321643
5619	0.7186321643
5620	0.7186321643
5621	0.7186321643
5622	0.7186321643
5623	0.7186321643
5624	0.7186321643
5625	0.7186321643
5626	0.7186321643
5627	0.7186321643
5628	0.7186321643
5629	0.7186321643
5630	0.7186321643
5631	0.7186321643
5632	0.7186321643
5633	0.7186321643
5634	0.7186321643
5635	0.7186321643
5636	0.7186321643
5637	0.7186321643
5638	0.7186321643
5639	0.7186321643
5640	0.7186321643
5641	0.7186321643
5642	0.7186321643
5643	0.7186321643
5644	0.7186321643
5645	0.7186321643
5646	0.7186321643
5647	0.7186321643
5648	0.7186321643
5649	0.7186321643
5650	0.7186321643
5651	0.7186321643
5652	0.7186321643
5653	0.7186321643
5654	0.7186321643
5655	0.7186321643
5656	0.7186321643
5657	0.7186321643
5658	0.7186321643
5659	0.7186321643
5660	0.7186321643
5661	0.7186321643
5662	0.7186321643
5663	0.7186321643
5664	0.7186321643
5665	0.7186321643
5666	0.7186321643
5667	0.7186321643
5668	0.7186321643
5669	0.7186321643
5670	0.7186321643
5671	0.7186321643
5672	0.7186321643
5673	0.7186321643
5674	0.7186321643
5675	0.7186321643
5676	0.7186321643
5677	0.7186321643
5678	0.7186321643
5679	0.7186321643
5680	0.7186321643
5681	0.7186321643
5682	0.7186321643
5683	0.7186321643
5684	0.7186321643
5685	0.7186321643
5686	0.7186321643
5687	0.7186321643
5688	0.7186321643
5689	0.7186321643
5690	0.7186321643
5691	0.7186321643
5692	0.7186321643
5693	0.7186321643
5694	0.7186321643
5695	0.7186321643
5696	0.7186321643
5697	0.7186321643
5698	0.7186321643
5699	0.7186321643
5700	0.7186321643
5701	0.7186321643
5702	0.7186321643
5703	0.7186321643
