iter	Passed	Remaining
6344	30095	12593
6345	30099	12588
6346	30104	12583
6347	30108	12578
6348	30113	12573
6349	30118	12568
6350	30122	12564
6351	30126	12559
6352	30131	12554
6353	30135	12549
6354	30139	12544
6355	30144	12539
6356	30148	12534
6357	30152	12529
6358	30156	12524
6359	30162	12520
6360	30166	12515
6361	30170	12510
6362	30174	12505
6363	30179	12500
6364	30183	12495
6365	30187	12490
6366	30193	12486
6367	30197	12481
6368	30201	12476
6369	30207	12471
6370	30212	12467
6371	30217	12462
6372	30222	12457
6373	30227	12453
6374	30231	12448
6375	30235	12443
6376	30240	12438
6377	30245	12434
6378	30250	12429
6379	30254	12424
6380	30260	12419
6381	30264	12414
6382	30268	12410
6383	30275	12406
6384	30281	12401
6385	30285	12396
6386	30290	12392
6387	30294	12387
6388	30298	12382
6389	30302	12377
6390	30308	12372
6391	30312	12367
6392	30316	12362
6393	30321	12358
6394	30326	12353
6395	30330	12348
6396	30334	12343
6397	30339	12338
6398	30343	12333
6399	30347	12328
6400	30351	12323
6401	30356	12319
6402	30360	12314
6403	30365	12309
6404	30370	12304
6405	30375	12300
6406	30379	12295
6407	30383	12290
6408	30389	12285
6409	30393	12280
6410	30398	12275
6411	30403	12271
6412	30408	12266
6413	30413	12262
6414	30418	12257
6415	30423	12252
6416	30427	12247
6417	30434	12243
6418	30439	12239
6419	30444	12234
6420	30449	12230
6421	30454	12225
6422	30458	12220
6423	30462	12215
6424	30468	12210
6425	30472	12206
6426	30476	12201
6427	30480	12196
6428	30485	12191
6429	30490	12186
6430	30494	12181
6431	30499	12177
6432	30503	12172
6433	30508	12167
6434	30512	12162
6435	30517	12157
6436	30521	12152
6437	30525	12147
6438	30530	12143
6439	30535	12138
6440	30540	12133
6441	30544	12128
6442	30550	12124
6443	30554	12119
6444	30558	12114
6445	30563	12109
6446	30567	12104
6447	30572	12100
6448	30577	12095
6449	30582	12090
6450	30586	12085
6451	30591	12080
6452	30596	12076
6453	30600	12071
6454	30604	12066
6455	30610	12062
6456	30615	12057
6457	30620	12052
6458	30624	12047
6459	30630	12043
6460	30635	12038
6461	30639	12033
6462	30644	12029
6463	30648	12024
6464	30653	12019
6465	30658	12014
6466	30662	12009
6467	30666	12004
6468	30670	11999
6469	30675	11995
6470	30680	11990
6471	30684	11985
6472	30688	11980
6473	30693	11975
6474	30697	11971
6475	30702	11966
6476	30707	11961
6477	30711	11956
6478	30716	11951
6479	30720	11946
6480	30725	11942
6481	30729	11937
6482	30734	11932
6483	30739	11927
6484	30743	11922
6485	30747	11917
6486	30752	11913
6487	30757	11908
6488	30763	11904
6489	30767	11899
6490	30773	11894
6491	30778	11890
6492	30784	11886
6493	30790	11882
6494	30795	11877
6495	30801	11872
6496	30806	11868
6497	30812	11863
6498	30817	11859
6499	30824	11855
6500	30828	11850
6501	30833	11845
6502	30839	11841
6503	30843	11836
6504	30847	11831
6505	30852	11826
6506	30856	11821
6507	30860	11816
6508	30864	11811
6509	30870	11807
6510	30874	11802
6511	30878	11797
6512	30884	11793
6513	30888	11788
6514	30892	11783
6515	30896	11778
6516	30901	11773
6517	30905	11768
6518	30910	11763
6519	30915	11759
6520	30919	11754
6521	30923	11749
6522	30928	11744
6523	30933	11739
6524	30937	11734
6525	30941	11730
6526	30946	11725
6527	30951	11720
6528	30955	11715
6529	30959	11710
6530	30965	11706
6531	30969	11701
6532	30973	11696
6533	30978	11691
6534	30983	11686
6535	30987	11681
6536	30991	11677
6537	30999	11673
6538	31003	11668
6539	31007	11663
6540	31012	11658
6541	31017	11654
6542	31022	11649
6543	31026	11644
6544	31030	11639
6545	31035	11634
6546	31039	11629
6547	31044	11624
6548	31048	11619
6549	31052	11615
6550	31056	11610
6551	31062	11605
6552	31067	11601
6553	31071	11596
6554	31077	11591
6555	31081	11586
6556	31085	11581
6557	31089	11576
6558	31094	11572
6559	31098	11567
6560	31103	11562
6561	31107	11557
6562	31112	11552
6563	31117	11548
6564	31121	11543
6565	31127	11538
6566	31131	11533
6567	31135	11529
6568	31141	11524
6569	31146	11519
6570	31150	11514
6571	31154	11509
6572	31160	11505
6573	31164	11500
6574	31168	11495
6575	31175	11491
6576	31180	11487
6577	31186	11482
6578	31191	11478
6579	31195	11473
6580	31200	11468
6581	31204	11463
6582	31209	11458
6583	31213	11453
6584	31217	11448
6585	31222	11444
6586	31226	11439
6587	31230	11434
6588	31234	11429
6589	31239	11424
6590	31244	11419
6591	31249	11415
6592	31254	11410
6593	31259	11406
6594	31264	11401
6595	31268	11396
6596	31273	11391
6597	31277	11386
6598	31282	11381
6599	31287	11377
6600	31292	11372
6601	31297	11367
6602	31305	11364
6603	31310	11359
6604	31314	11354
6605	31319	11350
6606	31324	11345
6607	31328	11340
6608	31333	11335
6609	31337	11330
6610	31341	11325
6611	31346	11321
6612	31351	11316
6613	31356	11311
6614	31361	11307
6615	31367	11302
6616	31371	11297
6617	31375	11292
6618	31379	11287
6619	31384	11283
6620	31388	11278
6621	31393	11273
6622	31398	11268
6623	31402	11264
6624	31407	11259
6625	31411	11254
6626	31416	11249
6627	31420	11244
6628	31424	11239
6629	31431	11235
6630	31435	11230
6631	31439	11225
6632	31443	11220
6633	31448	11216
6634	31452	11211
6635	31457	11206
6636	31461	11201
6637	31466	11196
6638	31470	11191
6639	31474	11186
6640	31480	11182
6641	31485	11177
6642	31489	11172
6643	31494	11168
6644	31499	11163
6645	31503	11158
6646	31507	11153
6647	31512	11148
6648	31517	11144
6649	31522	11139
6650	31527	11134
6651	31531	11129
6652	31536	11125
6653	31542	11121
6654	31546	11116
6655	31550	11111
6656	31554	11106
6657	31560	11101
6658	31564	11096
6659	31568	11091
6660	31572	11086
6661	31577	11082
6662	31581	11077
6663	31585	11072
6664	31592	11067
6665	31596	11062
6666	31600	11057
6667	31604	11053
6668	31610	11048
6669	31615	11043
6670	31620	11039
6671	31625	11034
6672	31629	11029
6673	31634	11024
6674	31639	11020
6675	31643	11015
6676	31647	11010
6677	31652	11005
6678	31657	11001
6679	31662	10996
6680	31666	10991
6681	31672	10987
6682	31676	10982
6683	31680	10977
6684	31684	10972
6685	31690	10968
6686	31696	10963
6687	31700	10958
6688	31705	10953
6689	31709	10949
6690	31714	10944
6691	31719	10939
6692	31724	10935
6693	31729	10930
6694	31733	10925
6695	31739	10921
6696	31743	10916
6697	31748	10911
6698	31753	10906
6699	31758	10902
6700	31762	10897
6701	31768	10892
6702	31772	10887
6703	31776	10883
6704	31780	10878
6705	31786	10873
6706	31790	10868
6707	31794	10863
6708	31800	10859
6709	31804	10854
6710	31808	10849
6711	31812	10844
6712	31818	10839
6713	31822	10834
6714	31826	10830
6715	31831	10825
6716	31836	10820
6717	31840	10815
6718	31844	10810
6719	31850	10806
6720	31855	10801
6721	31860	10797
6722	31865	10792
6723	31870	10787
6724	31875	10783
6725	31882	10779
6726	31888	10774
6727	31893	10770
6728	31901	10766
6729	31906	10761
6730	31910	10756
6731	31915	10752
6732	31920	10747
6733	31924	10742
6734	31929	10738
6735	31934	10733
6736	31938	10728
6737	31942	10723
6738	31947	10718
6739	31951	10713
6740	31955	10708
6741	31960	10704
6742	31964	10699
6743	31969	10694
6744	31973	10689
6745	31979	10685
6746	31983	10680
6747	31987	10675
6748	31992	10670
6749	31997	10665
6750	32001	10660
6751	32005	10655
6752	32010	10651
6753	32014	10646
6754	32018	10641
6755	32023	10636
6756	32027	10631
6757	32032	10626
6758	32036	10621
6759	32041	10617
6760	32045	10612
6761	32050	10607
6762	32055	10602
6763	32060	10598
6764	32064	10593
6765	32068	10588
6766	32074	10584
6767	32078	10579
6768	32083	10574
6769	32090	10570
6770	32095	10565
6771	32099	10560
6772	32105	10556
6773	32109	10551
6774	32113	10546
6775	32118	10541
6776	32123	10537
6777	32127	10532
6778	32131	10527
6779	32137	10522
6780	32141	10518
6781	32145	10513
6782	32150	10508
6783	32155	10503
6784	32159	10498
6785	32164	10493
6786	32169	10489
6787	32173	10484
6788	32178	10479
6789	32182	10474
6790	32187	10470
6791	32191	10465
6792	32196	10460
6793	32201	10455
6794	32206	10451
6795	32211	10446
6796	32216	10441
6797	32220	10436
6798	32226	10432
6799	32232	10428
6800	32237	10423
6801	32241	10418
6802	32246	10413
6803	32251	10409
6804	32255	10404
6805	32259	10399
6806	32266	10395
6807	32270	10390
6808	32275	10385
6809	32281	10381
6810	32285	10376
6811	32289	10371
6812	32294	10366
6813	32299	10362
6814	32303	10357
6815	32307	10352
6816	32313	10347
6817	32317	10342
6818	32321	10337
6819	32326	10332
6820	32331	10328
6821	32336	10323
6822	32340	10318
6823	32345	10314
6824	32349	10309
6825	32353	10304
6826	32357	10299
6827	32363	10294
6828	32367	10290
6829	32372	10285
6830	32378	10280
6831	32382	10276
6832	32387	10271
6833	32391	10266
6834	32397	10261
6835	32401	10257
6836	32406	10252
6837	32411	10247
6838	32415	10242
6839	32420	10237
6840	32424	10233
6841	32429	10228
6842	32433	10223
6843	32438	10218
6844	32444	10214
6845	32448	10209
6846	32453	10204
6847	32458	10200
6848	32462	10195
6849	32467	10190
6850	32471	10185
6851	32476	10180
6852	32480	10175
6853	32484	10170
6854	32490	10166
6855	32495	10161
6856	32499	10156
6857	32503	10151
6858	32508	10147
6859	32512	10142
6860	32516	10137
6861	32520	10132
6862	32525	10127
6863	32529	10122
6864	32533	10117
6865	32539	10113
6866	32543	10108
6867	32547	10103
6868	32551	10098
6869	32556	10094
6870	32560	10089
6871	32565	10084
6872	32571	10079
6873	32575	10074
6874	32579	10069
6875	32583	10065
6876	32589	10060
6877	32593	10055
6878	32597	10050
6879	32603	10046
6880	32607	10041
6881	32612	10036
6882	32616	10031
6883	32622	10027
6884	32627	10022
6885	32631	10018
6886	32638	10013
6887	32642	10008
6888	32646	10003
6889	32651	9999
6890	32655	9994
6891	32660	9989
6892	32664	9984
6893	32669	9980
6894	32674	9975
6895	32678	9970
6896	32683	9965
6897	32688	9961
6898	32692	9956
6899	32696	9951
6900	32702	9946
6901	32707	9942
6902	32711	9937
6903	32717	9932
6904	32721	9927
6905	32725	9922
6906	32729	9917
6907	32734	9913
6908	32739	9908
6909	32744	9903
6910	32749	9899
6911	32753	9894
6912	32757	9889
6913	32762	9884
6914	32768	9880
6915	32773	9875
6916	32777	9870
6917	32783	9866
6918	32787	9861
6919	32792	9856
6920	32797	9852
6921	32801	9847
6922	32807	9842
6923	32813	9838
6924	32817	9833
6925	32821	9828
6926	32825	9823
6927	32830	9818
6928	32834	9813
6929	32838	9808
6930	32844	9804
6931	32848	9799
6932	32853	9794
6933	32857	9789
6934	32862	9785
6935	32867	9780
6936	32871	9775
6937	32877	9771
6938	32881	9766
6939	32885	9761
6940	32890	9756
6941	32895	9752
6942	32899	9747
6943	32904	9742
6944	32910	9738
6945	32914	9733
6946	32918	9728
6947	32923	9723
6948	32929	9719
6949	32933	9714
6950	32938	9709
6951	32943	9704
6952	32947	9700
6953	32952	9695
6954	32958	9690
6955	32964	9686
6956	32969	9681
6957	32975	9677
6958	32979	9672
6959	32984	9667
6960	32991	9663
6961	32997	9659
6962	33001	9654
6963	33007	9650
6964	33011	9645
6965	33015	9640
6966	33020	9635
6967	33025	9630
6968	33029	9625
6969	33032	9620
6970	33038	9616
6971	33042	9611
6972	33046	9606
6973	33050	9601
6974	33055	9596
6975	33059	9591
6976	33063	9586
6977	33067	9581
6978	33072	9577
6979	33076	9572
6980	33080	9567
6981	33086	9562
6982	33090	9557
6983	33094	9553
6984	33098	9548
6985	33104	9543
6986	33109	9539
6987	33114	9534
6988	33120	9529
6989	33124	9525
6990	33128	9520
6991	33133	9515
6992	33138	9510
6993	33142	9505
6994	33147	9501
6995	33152	9496
6996	33157	9491
6997	33161	9486
6998	33167	9482
6999	33171	9477
7000	33176	9472
7001	33182	9468
7002	33186	9463
7003	33190	9458
7004	33194	9453
7005	33200	9449
7006	33204	9444
7007	33209	9439
7008	33214	9435
7009	33218	9430
7010	33222	9425
7011	33226	9420
7012	33231	9415
7013	33235	9410
7014	33240	9405
7015	33244	9401
7016	33248	9396
7017	33252	9391
7018	33257	9386
7019	33262	9381
7020	33267	9377
7021	33271	9372
7022	33276	9367
7023	33280	9362
7024	33284	9357
7025	33289	9352
7026	33295	9348
7027	33299	9343
7028	33303	9338
7029	33309	9334
7030	33314	9329
7031	33318	9324
7032	33323	9319
7033	33329	9315
7034	33333	9310
7035	33337	9305
7036	33344	9301
7037	33349	9296
7038	33353	9292
7039	33358	9287
7040	33363	9282
7041	33367	9277
7042	33371	9272
7043	33376	9268
7044	33380	9263
7045	33384	9258
7046	33389	9253
7047	33393	9248
7048	33398	9243
7049	33402	9238
7050	33407	9234
7051	33411	9229
7052	33415	9224
7053	33419	9219
7054	33425	9215
7055	33430	9210
7056	33434	9205
7057	33439	9200
7058	33443	9196
7059	33448	9191
7060	33453	9186
7061	33457	9181
7062	33462	9176
7063	33467	9172
7064	33472	9167
7065	33476	9162
7066	33480	9157
7067	33486	9153
7068	33490	9148
7069	33494	9143
7070	33499	9138
7071	33504	9134
7072	33508	9129
7073	33513	9124
7074	33518	9119
7075	33523	9115
7076	33528	9110
7077	33534	9106
7078	33539	9101
7079	33543	9096
7080	33547	9091
7081	33552	9087
7082	33557	9082
7083	33561	9077
7084	33567	9072
7085	33571	9067
7086	33575	9063
7087	33579	9058
7088	33585	9053
7089	33589	9048
7090	33593	9043
7091	33599	9039
7092	33603	9034
7093	33607	9029
7094	33612	9024
7095	33617	9020
7096	33622	9015
7097	33626	9010
7098	33631	9005
7099	33635	9001
7100	33640	8996
7101	33644	8991
7102	33650	8986
7103	33654	8982
7104	33658	8977
7105	33664	8972
7106	33668	8967
7107	33672	8962
7108	33676	8957
7109	33681	8953
7110	33685	8948
7111	33690	8943
7112	33695	8938
7113	33699	8934
7114	33703	8929
7115	33708	8924
7116	33714	8920
7117	33718	8915
7118	33722	8910
7119	33728	8905
7120	33733	8901
7121	33737	8896
7122	33742	8891
7123	33747	8886
7124	33751	8881
7125	33755	8877
7126	33760	8872
7127	33764	8867
7128	33768	8862
7129	33772	8857
7130	33777	8852
7131	33781	8848
7132	33785	8843
7133	33791	8838
7134	33796	8833
7135	33800	8829
7136	33805	8824
7137	33810	8819
7138	33815	8814
7139	33819	8810
7140	33825	8805
7141	33830	8800
7142	33835	8796
7143	33840	8791
7144	33845	8787
7145	33849	8782
7146	33855	8777
7147	33859	8772
7148	33863	8767
7149	33867	8762
7150	33873	8758
7151	33878	8753
7152	33882	8748
7153	33888	8744
7154	33893	8739
7155	33898	8735
7156	33903	8730
7157	33909	8725
7158	33913	8721
7159	33917	8716
7160	33923	8711
7161	33927	8706
7162	33931	8702
7163	33937	8697
7164	33941	8692
7165	33945	8687
7166	33949	8682
7167	33954	8678
7168	33958	8673
7169	33962	8668
7170	33967	8663
7171	33971	8658
7172	33975	8653
7173	33980	8648
7174	33985	8644
7175	33990	8639
7176	33994	8634
7177	33998	8629
7178	34003	8625
7179	34007	8620
7180	34011	8615
7181	34017	8610
7182	34023	8606
7183	34027	8601
7184	34034	8597
7185	34038	8592
7186	34042	8587
7187	34049	8583
7188	34054	8578
7189	34059	8574
7190	34065	8569
7191	34071	8565
7192	34076	8560
7193	34082	8556
7194	34087	8551
7195	34091	8546
7196	34096	8541
7197	34101	8537
7198	34105	8532
7199	34109	8527
7200	34115	8522
7201	34119	8518
7202	34123	8513
7203	34128	8508
7204	34132	8503
7205	34136	8498
7206	34140	8493
7207	34146	8489
7208	34151	8484
7209	34155	8479
7210	34159	8474
7211	34164	8470
7212	34168	8465
7213	34172	8460
7214	34177	8455
7215	34181	8450
7216	34186	8445
7217	34190	8440
7218	34196	8436
7219	34200	8431
7220	34204	8426
7221	34210	8422
7222	34214	8417
7223	34218	8412
7224	34224	8408
7225	34229	8403
7226	34234	8398
7227	34238	8393
7228	34243	8389
7229	34247	8384
7230	34252	8379
7231	34258	8375
7232	34262	8370
7233	34266	8365
7234	34272	8360
7235	34276	8355
7236	34280	8351
7237	34284	8346
7238	34290	8341
7239	34294	8336
7240	34298	8331
7241	34302	8327
7242	34308	8322
7243	34312	8317
7244	34317	8312
7245	34322	8308
7246	34326	8303
7247	34330	8298
7248	34334	8293
7249	34340	8288
7250	34344	8284
7251	34348	8279
7252	34353	8274
7253	34357	8269
7254	34361	8264
7255	34365	8259
7256	34371	8255
7257	34375	8250
7258	34379	8245
7259	34384	8240
7260	34389	8236
7261	34393	8231
7262	34398	8226
7263	34403	8222
7264	34408	8217
7265	34413	8212
7266	34418	8207
7267	34422	8203
7268	34426	8198
7269	34430	8193
7270	34436	8188
7271	34442	8184
7272	34446	8179
7273	34451	8174
7274	34455	8169
7275	34459	8165
7276	34465	8160
7277	34469	8155
7278	34473	8150
7279	34477	8145
7280	34483	8141
7281	34487	8136
7282	34491	8131
7283	34496	8126
7284	34500	8121
7285	34504	8117
7286	34508	8112
7287	34513	8107
7288	34518	8102
7289	34522	8097
7290	34526	8093
7291	34531	8088
7292	34536	8083
7293	34540	8078
7294	34545	8073
7295	34549	8069
7296	34554	8064
7297	34558	8059
7298	34564	8055
7299	34568	8050
7300	34573	8045
7301	34578	8040
7302	34583	8036
7303	34587	8031
7304	34591	8026
7305	34596	8021
7306	34600	8016
7307	34604	8011
7308	34610	8007
7309	34615	8002
7310	34619	7997
7311	34625	7993
7312	34629	7988
7313	34633	7983
7314	34637	7978
7315	34642	7974
7316	34647	7969
7317	34652	7964
7318	34657	7960
7319	34661	7955
7320	34665	7950
7321	34669	7945
7322	34674	7940
7323	34679	7935
7324	34683	7930
7325	34687	7926
7326	34692	7921
7327	34696	7916
7328	34700	7911
7329	34705	7907
7330	34710	7902
7331	34714	7897
7332	34719	7892
7333	34724	7888
7334	34729	7883
7335	34733	7878
7336	34739	7874
7337	34743	7869
7338	34747	7864
7339	34753	7859
7340	34758	7855
7341	34762	7850
7342	34767	7845
7343	34772	7840
7344	34777	7836
7345	34782	7831
7346	34787	7826
7347	34792	7822
7348	34797	7817
7349	34803	7813
7350	34808	7808
7351	34812	7803
7352	34817	7798
7353	34821	7793
7354	34825	7788
7355	34829	7784
7356	34834	7779
7357	34838	7774
7358	34842	7769
7359	34846	7764
7360	34852	7760
7361	34856	7755
7362	34860	7750
7363	34864	7745
7364	34869	7740
7365	34873	7735
7366	34877	7731
7367	34882	7726
7368	34886	7721
7369	34890	7716
7370	34894	7711
7371	34899	7707
7372	34904	7702
7373	34908	7697
7374	34912	7692
7375	34918	7688
7376	34922	7683
7377	34926	7678
7378	34932	7673
7379	34937	7669
7380	34941	7664
7381	34947	7659
7382	34951	7654
7383	34955	7650
7384	34960	7645
7385	34965	7640
7386	34969	7635
7387	34974	7631
7388	34980	7626
7389	34985	7621
7390	34989	7617
7391	34994	7612
7392	34998	7607
7393	35002	7602
7394	35006	7597
7395	35011	7593
7396	35016	7588
7397	35020	7583
7398	35024	7578
7399	35030	7574
7400	35035	7569
7401	35039	7564
7402	35044	7559
7403	35048	7555
7404	35052	7550
7405	35056	7545
7406	35061	7540
7407	35065	7535
7408	35069	7530
7409	35074	7526
7410	35078	7521
7411	35083	7516
7412	35087	7511
7413	35093	7507
7414	35098	7502
7415	35102	7497
7416	35108	7493
7417	35113	7488
7418	35117	7483
7419	35123	7479
7420	35129	7474
7421	35135	7470
7422	35141	7465
7423	35148	7461
7424	35153	7456
7425	35159	7452
7426	35165	7447
7427	35170	7443
7428	35175	7438
7429	35179	7433
7430	35184	7428
7431	35189	7424
7432	35193	7419
7433	35197	7414
7434	35202	7409
7435	35207	7405
7436	35211	7400
7437	35215	7395
7438	35221	7390
7439	35225	7385
7440	35229	7381
7441	35234	7376
7442	35239	7371
7443	35243	7366
7444	35248	7362
7445	35253	7357
7446	35258	7352
7447	35263	7348
7448	35270	7343
7449	35275	7339
7450	35280	7334
7451	35285	7329
7452	35290	7325
7453	35294	7320
7454	35299	7315
7455	35304	7310
7456	35308	7305
7457	35312	7301
7458	35317	7296
7459	35322	7291
7460	35326	7286
7461	35331	7282
7462	35335	7277
7463	35340	7272
7464	35344	7267
7465	35350	7263
7466	35354	7258
7467	35358	7253
7468	35363	7248
7469	35368	7244
7470	35372	7239
7471	35376	7234
7472	35381	7229
7473	35385	7224
7474	35389	7219
7475	35393	7214
7476	35398	7210
7477	35402	7205
7478	35406	7200
7479	35411	7196
7480	35416	7191
7481	35420	7186
7482	35424	7181
7483	35430	7176
7484	35434	7172
7485	35438	7167
7486	35443	7162
7487	35448	7157
7488	35452	7153
7489	35458	7148
7490	35463	7143
7491	35467	7139
7492	35472	7134
7493	35477	7129
7494	35481	7124
7495	35485	7119
7496	35490	7115
7497	35495	7110
7498	35499	7105
7499	35504	7100
7500	35509	7096
7501	35513	7091
7502	35518	7086
7503	35524	7082
7504	35528	7077
7505	35532	7072
7506	35537	7067
7507	35542	7063
7508	35546	7058
7509	35550	7053
7510	35555	7048
7511	35560	7043
7512	35564	7039
7513	35568	7034
7514	35573	7029
7515	35577	7024
7516	35581	7019
7517	35585	7014
7518	35591	7010
7519	35596	7005
7520	35600	7000
7521	35605	6996
7522	35611	6991
7523	35615	6986
7524	35621	6982
7525	35625	6977
7526	35629	6972
7527	35634	6967
7528	35640	6963
7529	35644	6958
7530	35649	6953
7531	35654	6949
7532	35659	6944
7533	35663	6939
7534	35668	6934
7535	35673	6930
7536	35679	6925
7537	35684	6921
7538	35689	6916
7539	35693	6911
7540	35697	6906
7541	35704	6902
7542	35708	6897
7543	35712	6892
7544	35717	6887
7545	35722	6883
7546	35726	6878
7547	35730	6873
7548	35736	6868
7549	35740	6864
7550	35745	6859
7551	35751	6854
7552	35755	6849
7553	35759	6845
7554	35764	6840
7555	35768	6835
7556	35772	6830
7557	35777	6825
7558	35782	6821
7559	35787	6816
7560	35791	6811
7561	35795	6806
7562	35800	6802
7563	35805	6797
7564	35809	6792
7565	35816	6788
7566	35820	6783
7567	35825	6778
7568	35830	6774
7569	35834	6769
7570	35839	6764
7571	35843	6759
7572	35849	6755
7573	35854	6750
7574	35859	6745
7575	35865	6741
7576	35870	6736
7577	35875	6731
7578	35881	6727
7579	35886	6722
7580	35891	6718
7581	35897	6713
7582	35901	6708
7583	35905	6703
7584	35911	6699
7585	35915	6694
7586	35920	6689
7587	35925	6685
7588	35929	6680
7589	35933	6675
7590	35937	6670
7591	35943	6666
7592	35947	6661
7593	35951	6656
7594	35956	6651
7595	35961	6646
7596	35965	6642
7597	35969	6637
7598	35975	6632
7599	35979	6627
7600	35983	6622
7601	35988	6618
7602	35994	6613
7603	35999	6609
7604	36004	6604
7605	36009	6599
7606	36013	6594
7607	36017	6590
7608	36023	6585
7609	36027	6580
7610	36031	6575
7611	36036	6570
7612	36041	6566
7613	36046	6561
7614	36050	6556
7615	36056	6552
7616	36062	6547
7617	36066	6542
7618	36072	6538
7619	36076	6533
7620	36080	6528
7621	36084	6523
7622	36089	6519
7623	36094	6514
7624	36098	6509
7625	36104	6505
7626	36108	6500
7627	36112	6495
7628	36116	6490
7629	36121	6485
7630	36125	6480
7631	36130	6476
7632	36135	6471
7633	36139	6466
7634	36144	6461
7635	36148	6457
7636	36153	6452
7637	36157	6447
7638	36161	6442
7639	36166	6438
7640	36172	6433
7641	36176	6428
7642	36182	6424
7643	36187	6419
7644	36192	6414
7645	36199	6410
7646	36205	6405
7647	36210	6401
7648	36219	6397
7649	36224	6392
7650	36231	6388
7651	36236	6383
7652	36241	6378
7653	36247	6374
7654	36252	6369
7655	36256	6364
7656	36260	6359
7657	36266	6355
7658	36270	6350
7659	36275	6345
7660	36280	6341
7661	36284	6336
7662	36288	6331
7663	36292	6326
7664	36297	6321
7665	36302	6317
7666	36306	6312
7667	36311	6307
7668	36315	6302
7669	36319	6297
7670	36323	6293
7671	36328	6288
7672	36332	6283
7673	36337	6278
7674	36341	6273
7675	36347	6269
7676	36351	6264
7677	36355	6259
7678	36361	6255
7679	36365	6250
7680	36369	6245
7681	36373	6240
7682	36378	6235
7683	36382	6231
7684	36386	6226
7685	36392	6221
7686	36396	6216
7687	36400	6212
7688	36405	6207
7689	36410	6202
7690	36416	6197
7691	36420	6193
7692	36425	6188
7693	36431	6183
7694	36435	6179
7695	36440	6174
7696	36445	6169
7697	36449	6164
7698	36453	6159
7699	36458	6155
7700	36462	6150
7701	36466	6145
7702	36470	6140
7703	36475	6136
7704	36479	6131
7705	36484	6126
7706	36489	6121
7707	36493	6117
7708	36498	6112
7709	36504	6107
7710	36508	6102
7711	36513	6098
7712	36517	6093
7713	36522	6088
7714	36526	6083
7715	36531	6079
7716	36536	6074
7717	36541	6069
7718	36545	6064
7719	36549	6060
7720	36555	6055
7721	36560	6050
7722	36564	6045
7723	36627	6050
7724	36635	6046
7725	36642	6042
7726	36647	6037
7727	36653	6033
7728	36657	6028
7729	36662	6023
7730	36668	6018
7731	36673	6014
7732	36678	6009
7733	36683	6004
7734	36688	6000
7735	36692	5995
7736	36696	5990
7737	36701	5985
7738	36706	5980
7739	36710	5976
7740	36716	5971
7741	36720	5966
7742	36724	5961
7743	36730	5957
7744	36734	5952
7745	36739	5947
7746	36749	5943
7747	36766	5941
7748	36771	5936
7749	36775	5931
7750	36780	5926
7751	36784	5922
7752	36788	5917
7753	36794	5912
7754	36798	5907
7755	36802	5902
7756	36806	5898
7757	36811	5893
7758	36815	5888
7759	36819	5883
7760	36824	5878
7761	36828	5874
7762	36832	5869
7763	36838	5864
7764	36841	5859
7765	36845	5854
7766	36850	5849
7767	36855	5845
7768	36859	5840
7769	36863	5835
7770	36867	5830
7771	36872	5825
7772	36876	5821
7773	36880	5816
7774	36886	5811
7775	36891	5807
7776	36896	5802
7777	36901	5797
7778	36906	5792
7779	36910	5787
7780	36914	5783
7781	36919	5778
7782	36924	5773
7783	36929	5768
7784	36934	5764
7785	36939	5759
7786	36943	5754
7787	36948	5750
7788	36953	5745
7789	36958	5740
7790	36962	5735
7791	36968	5731
7792	36972	5726
7793	36976	5721
7794	36981	5716
7795	36985	5711
7796	36989	5707
7797	36993	5702
7798	36998	5697
7799	37002	5692
7800	37006	5687
7801	37010	5683
7802	37015	5678
7803	37020	5673
7804	37024	5668
7805	37029	5663
7806	37033	5659
7807	37037	5654
7808	37042	5649
7809	37047	5644
7810	37051	5640
7811	37055	5635
7812	37059	5630
7813	37065	5625
7814	37069	5620
7815	37073	5616
7816	37079	5611
7817	37083	5606
7818	37088	5601
7819	37094	5597
7820	37098	5592
7821	37103	5587
7822	37109	5583
7823	37114	5578
7824	37120	5573
7825	37126	5569
7826	37131	5564
7827	37135	5559
7828	37141	5555
7829	37145	5550
7830	37151	5545
7831	37155	5541
7832	37161	5536
7833	37165	5531
7834	37169	5526
7835	37175	5522
7836	37179	5517
7837	37183	5512
7838	37189	5508
7839	37194	5503
7840	37199	5498
7841	37203	5493
7842	37208	5489
7843	37213	5484
7844	37218	5479
7845	37224	5475
7846	37229	5470
7847	37233	5465
7848	37238	5460
7849	37242	5455
7850	37246	5451
7851	37251	5446
7852	37257	5441
7853	37262	5437
7854	37266	5432
7855	37272	5427
7856	37276	5422
7857	37281	5418
7858	37286	5413
7859	37290	5408
7860	37294	5403
7861	37299	5398
7862	37304	5394
7863	37308	5389
7864	37312	5384
7865	37317	5379
7866	37322	5375
7867	37326	5370
7868	37331	5365
7869	37337	5360
7870	37341	5356
7871	37345	5351
7872	37350	5346
7873	37354	5341
7874	37358	5336
7875	37362	5332
7876	37367	5327
7877	37371	5322
7878	37376	5317
7879	37380	5312
7880	37385	5308
7881	37389	5303
7882	37393	5298
7883	37398	5293
7884	37403	5289
7885	37407	5284
7886	37411	5279
7887	37416	5274
7888	37420	5269
7889	37425	5265
7890	37430	5260
7891	37434	5255
7892	37439	5250
7893	37444	5246
7894	37449	5241
7895	37453	5236
7896	37457	5231
7897	37463	5227
